Age,Gender,High_School_GPA,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Starting_Salary,Current_Job_Level
22.0,2,3.55,939.0,3.54,2,4.0,9.0,0.0,5.0,49900.0,0
27.0,1,2.87,784.0,2.16,5,2.0,8.0,3.0,6.0,45100.0,0
24.0,0,2.38,611.0,2.47,6,2.0,6.0,2.0,9.0,60400.0,2
27.0,0,3.81,329.0,3.92,5,2.0,5.0,5.0,10.0,79200.0,0
25.0,1,2.4,547.0,3.0,0,1.0,0.0,4.0,10.0,31700.0,0
24.0,1,2.05,339.0,2.8,5,0.0,3.0,3.0,10.0,55200.0,0
22.0,1,2.04,171.0,3.68,4,0.0,7.0,0.0,2.0,37600.0,2
18.0,1,3.24,110.0,2.17,1,1.0,0.0,4.0,5.0,71500.0,3
22.0,1,3.32,994.0,2.83,6,1.0,5.0,2.0,9.0,33300.0,0
27.0,1,2.62,807.0,2.75,0,1.0,1.0,1.0,3.0,62200.0,0
19.0,0,2.64,10.0,2.7,3,0.0,8.0,1.0,6.0,39000.0,0
22.0,2,2.68,202.0,2.62,3,1.0,7.0,3.0,4.0,74600.0,0
22.0,1,3.36,916.0,2.42,2,3.0,8.0,4.0,4.0,86300.0,0
19.0,1,2.12,257.0,2.35,5,3.0,8.0,0.0,3.0,68500.0,0
22.0,1,3.86,262.0,3.28,2,3.0,1.0,0.0,10.0,49400.0,0
21.0,0,2.45,693.0,3.84,6,1.0,1.0,2.0,1.0,31900.0,0
18.0,0,4.0,430.0,3.02,5,3.0,8.0,5.0,8.0,52900.0,0
20.0,1,2.34,507.0,2.6,4,1.0,1.0,4.0,5.0,53900.0,2
18.0,1,3.54,66.0,2.32,1,3.0,3.0,4.0,2.0,84900.0,2
29.0,0,2.45,806.0,3.66,3,1.0,1.0,1.0,1.0,52000.0,3
28.0,0,2.16,673.0,3.94,6,4.0,0.0,2.0,1.0,39300.0,0
22.0,1,3.75,579.0,2.7,5,2.0,9.0,2.0,4.0,53100.0,0
21.0,0,3.72,612.0,2.58,6,4.0,6.0,5.0,4.0,44300.0,0
24.0,1,2.81,589.0,3.2,4,2.0,4.0,2.0,6.0,48600.0,2
22.0,1,3.4,35.0,3.55,5,2.0,2.0,4.0,7.0,82400.0,0
27.0,0,3.11,975.0,2.91,6,3.0,7.0,1.0,1.0,37300.0,0
21.0,0,3.71,557.0,3.26,2,2.0,4.0,2.0,10.0,64400.0,0
19.0,1,2.63,662.0,3.43,4,2.0,0.0,1.0,2.0,45300.0,1
21.0,0,3.05,491.0,3.92,3,4.0,8.0,5.0,3.0,49500.0,1
29.0,1,2.97,580.0,2.33,5,2.0,4.0,2.0,9.0,49800.0,2
19.0,0,2.71,254.0,3.99,2,1.0,2.0,4.0,4.0,35500.0,0
25.0,0,3.78,17.0,2.78,2,1.0,5.0,1.0,6.0,58800.0,2
20.0,0,2.33,261.0,3.45,4,3.0,7.0,3.0,2.0,25000.0,2
26.0,0,2.3,725.0,3.14,4,4.0,1.0,5.0,2.0,45500.0,2
21.0,1,3.15,825.0,2.97,6,0.0,2.0,2.0,2.0,54400.0,3
23.0,0,3.31,256.0,3.4,0,4.0,6.0,4.0,5.0,58700.0,0
27.0,0,2.39,728.0,2.79,0,0.0,1.0,1.0,9.0,58000.0,3
22.0,0,2.78,863.0,2.25,0,2.0,4.0,0.0,6.0,33100.0,3
27.0,1,3.89,424.0,2.98,5,0.0,8.0,4.0,9.0,43700.0,2
18.0,0,2.49,501.0,3.04,5,2.0,6.0,4.0,6.0,52100.0,2
26.0,0,3.34,286.0,2.4,6,4.0,2.0,0.0,9.0,38700.0,0
18.0,1,3.48,938.0,3.87,1,4.0,1.0,0.0,5.0,52700.0,2
25.0,0,2.9,7.0,2.45,5,3.0,9.0,3.0,1.0,58100.0,2
26.0,1,3.88,497.0,2.82,3,3.0,8.0,3.0,6.0,41900.0,0
26.0,1,3.47,892.0,2.31,6,2.0,8.0,3.0,4.0,59600.0,0
18.0,0,2.92,199.0,3.07,6,2.0,8.0,4.0,9.0,46200.0,2
19.0,0,3.14,603.0,2.62,2,1.0,9.0,4.0,6.0,37800.0,1
29.0,0,3.39,984.0,2.98,0,1.0,2.0,4.0,1.0,69800.0,0
18.0,1,3.18,659.0,2.45,4,1.0,0.0,3.0,6.0,42700.0,0
27.0,2,3.76,937.0,2.11,6,4.0,8.0,1.0,3.0,28400.0,3
19.0,1,2.71,418.0,3.56,1,0.0,6.0,4.0,3.0,42300.0,0
27.0,1,2.6,662.0,3.28,5,2.0,1.0,4.0,7.0,53700.0,1
29.0,1,2.43,52.0,2.68,3,3.0,5.0,4.0,2.0,55100.0,2
25.0,0,2.08,243.0,2.09,1,2.0,8.0,3.0,9.0,33700.0,3
22.0,0,2.09,219.0,3.73,6,0.0,7.0,2.0,9.0,59300.0,3
29.0,0,3.74,518.0,2.34,6,2.0,5.0,3.0,7.0,49400.0,2
28.0,0,3.36,970.0,3.86,2,3.0,5.0,2.0,9.0,28200.0,0
24.0,1,3.32,109.0,2.96,1,3.0,7.0,3.0,6.0,25000.0,0
19.0,0,3.23,351.0,2.68,2,0.0,8.0,1.0,9.0,53200.0,0
25.0,1,3.7,921.0,3.48,4,3.0,7.0,1.0,10.0,45200.0,3
28.0,0,2.96,66.0,3.75,1,4.0,0.0,4.0,2.0,36700.0,2
23.0,1,3.74,10.0,2.74,0,3.0,1.0,3.0,5.0,40700.0,0
25.0,0,2.72,202.0,2.81,4,0.0,5.0,2.0,6.0,48500.0,0
18.0,0,3.85,794.0,2.87,0,0.0,7.0,2.0,6.0,48200.0,0
18.0,0,3.4,901.0,3.84,1,2.0,3.0,1.0,4.0,48200.0,2
29.0,0,2.51,214.0,3.39,2,3.0,3.0,4.0,4.0,47800.0,0
24.0,1,3.13,68.0,2.5,0,3.0,1.0,2.0,5.0,79600.0,0
25.0,0,3.07,759.0,2.37,6,0.0,9.0,3.0,6.0,42300.0,2
20.0,1,2.28,866.0,2.46,5,2.0,0.0,4.0,8.0,60900.0,0
22.0,0,3.18,327.0,2.53,3,2.0,9.0,5.0,10.0,59100.0,0
29.0,0,2.63,50.0,2.46,2,4.0,8.0,3.0,1.0,41300.0,0
18.0,1,2.1,17.0,3.32,4,4.0,6.0,3.0,8.0,25000.0,3
24.0,2,3.9,523.0,2.23,5,0.0,8.0,1.0,2.0,43700.0,0
22.0,0,3.28,821.0,2.77,4,2.0,1.0,3.0,7.0,25100.0,2
25.0,1,3.75,306.0,3.25,1,2.0,9.0,0.0,4.0,25000.0,2
25.0,0,3.35,392.0,2.58,4,4.0,4.0,4.0,8.0,42400.0,2
26.0,1,2.71,988.0,2.13,3,4.0,1.0,0.0,6.0,51200.0,0
24.0,0,3.03,124.0,2.16,3,0.0,9.0,3.0,5.0,46800.0,0
28.0,0,3.35,504.0,2.25,6,2.0,6.0,3.0,10.0,25500.0,0
18.0,2,3.92,225.0,3.67,4,0.0,8.0,1.0,10.0,31800.0,0
20.0,0,2.51,756.0,3.32,2,4.0,2.0,1.0,5.0,52300.0,0
25.0,1,3.75,318.0,2.13,3,3.0,0.0,5.0,4.0,59300.0,0
20.0,0,3.85,473.0,2.78,2,4.0,3.0,1.0,3.0,37500.0,0
25.0,1,3.34,981.0,2.56,6,2.0,3.0,5.0,3.0,49600.0,0
18.0,0,3.86,844.0,3.16,1,0.0,5.0,1.0,3.0,53100.0,2
22.0,0,2.8,891.0,3.05,3,2.0,4.0,5.0,7.0,75900.0,3
21.0,1,3.91,858.0,2.96,3,4.0,4.0,2.0,8.0,73700.0,0
22.0,1,3.41,541.0,2.63,3,4.0,8.0,1.0,8.0,58900.0,0
25.0,0,2.08,358.0,2.28,4,1.0,0.0,3.0,2.0,25000.0,0
27.0,0,3.81,483.0,3.48,2,4.0,7.0,5.0,3.0,72200.0,0
21.0,1,2.97,869.0,3.76,5,2.0,7.0,3.0,2.0,57100.0,0
28.0,1,2.92,878.0,3.89,3,0.0,7.0,5.0,6.0,40300.0,0
21.0,1,3.13,940.0,2.12,2,0.0,2.0,4.0,3.0,79600.0,3
20.0,0,2.3,877.0,3.48,4,1.0,9.0,5.0,6.0,45300.0,2
24.0,1,2.94,429.0,3.45,0,2.0,7.0,0.0,4.0,82300.0,1
20.0,0,3.66,797.0,3.89,0,4.0,1.0,5.0,10.0,33100.0,0
29.0,1,2.03,497.0,2.51,2,3.0,7.0,5.0,10.0,43600.0,3
20.0,0,2.55,472.0,3.48,4,0.0,7.0,2.0,6.0,25000.0,3
28.0,1,2.0,571.0,2.11,0,2.0,2.0,2.0,3.0,43000.0,3
27.0,0,2.83,655.0,3.26,6,1.0,3.0,4.0,5.0,68100.0,0
22.0,1,3.46,838.0,2.7,6,3.0,8.0,4.0,8.0,41600.0,2
22.0,0,3.6,864.0,3.54,0,2.0,8.0,1.0,3.0,37500.0,2
23.0,1,3.89,300.0,3.73,1,4.0,9.0,4.0,9.0,68800.0,2
25.0,0,3.22,738.0,2.73,2,0.0,8.0,2.0,9.0,52400.0,2
27.0,0,2.51,676.0,3.05,0,4.0,9.0,0.0,7.0,52000.0,2
23.0,1,3.85,84.0,2.23,2,1.0,5.0,5.0,8.0,33600.0,1
29.0,0,3.55,377.0,2.83,5,0.0,0.0,0.0,9.0,34800.0,3
18.0,0,3.15,313.0,2.72,5,3.0,7.0,2.0,1.0,46300.0,3
25.0,1,3.39,629.0,2.37,4,0.0,8.0,1.0,7.0,25000.0,0
25.0,1,3.85,320.0,3.79,5,4.0,7.0,0.0,10.0,62000.0,2
26.0,1,3.42,204.0,2.3,5,2.0,0.0,5.0,3.0,59200.0,0
26.0,0,2.74,355.0,3.27,0,2.0,5.0,5.0,6.0,56300.0,0
19.0,0,3.43,294.0,3.78,6,2.0,8.0,0.0,9.0,30300.0,3
19.0,1,2.08,504.0,3.82,4,1.0,8.0,1.0,10.0,60600.0,3
20.0,0,2.77,145.0,3.59,5,1.0,6.0,0.0,8.0,37200.0,2
18.0,0,2.81,539.0,2.35,1,2.0,6.0,3.0,2.0,68600.0,3
21.0,0,2.33,17.0,3.63,2,3.0,3.0,2.0,4.0,45400.0,0
21.0,0,2.05,575.0,2.55,1,4.0,6.0,0.0,5.0,51200.0,0
26.0,0,2.27,779.0,3.84,5,3.0,9.0,0.0,10.0,59500.0,3
26.0,0,3.31,576.0,3.42,6,2.0,4.0,1.0,6.0,54500.0,0
26.0,1,3.6,39.0,3.57,5,4.0,9.0,0.0,7.0,25000.0,0
27.0,0,3.98,130.0,2.17,3,1.0,4.0,1.0,4.0,25000.0,0
24.0,0,2.69,115.0,3.17,3,0.0,0.0,2.0,4.0,38200.0,0
19.0,1,3.2,450.0,3.64,2,0.0,1.0,3.0,5.0,56100.0,0
27.0,0,3.87,950.0,3.72,4,4.0,8.0,4.0,9.0,75800.0,0
22.0,0,2.33,925.0,2.06,6,3.0,1.0,2.0,9.0,45400.0,3
21.0,0,3.44,45.0,3.88,5,4.0,9.0,0.0,1.0,62200.0,3
29.0,1,3.51,216.0,2.09,2,3.0,1.0,3.0,5.0,60200.0,0
28.0,1,2.18,600.0,3.23,4,3.0,8.0,4.0,5.0,29900.0,2
25.0,0,3.72,848.0,3.39,2,0.0,2.0,4.0,7.0,49900.0,0
19.0,0,3.63,415.0,2.21,2,1.0,1.0,5.0,8.0,41000.0,2
23.0,1,2.07,689.0,2.1,1,2.0,6.0,5.0,3.0,36200.0,0
22.0,0,2.18,265.0,3.57,0,1.0,8.0,0.0,1.0,75500.0,2
29.0,0,2.1,923.0,2.77,6,2.0,5.0,5.0,2.0,55700.0,2
19.0,1,2.67,440.0,2.21,1,0.0,6.0,4.0,6.0,37500.0,0
28.0,1,3.02,617.0,3.53,4,2.0,2.0,4.0,6.0,41100.0,3
27.0,1,3.06,381.0,3.7,0,3.0,2.0,2.0,5.0,51900.0,2
18.0,0,2.54,846.0,3.17,2,4.0,7.0,5.0,5.0,55600.0,2
25.0,1,3.82,301.0,2.32,3,2.0,6.0,5.0,9.0,25000.0,0
19.0,1,2.74,985.0,2.03,5,1.0,4.0,2.0,7.0,70000.0,2
24.0,1,2.09,171.0,3.4,1,0.0,5.0,4.0,6.0,53100.0,0
26.0,1,2.6,620.0,3.1,6,0.0,8.0,1.0,7.0,36100.0,3
26.0,1,3.06,406.0,3.3,6,4.0,2.0,0.0,3.0,86200.0,3
25.0,1,2.82,355.0,3.63,0,3.0,2.0,1.0,7.0,56500.0,0
28.0,0,2.55,161.0,2.87,1,3.0,5.0,1.0,3.0,73200.0,2
29.0,0,2.26,795.0,2.25,2,0.0,7.0,4.0,8.0,68700.0,0
27.0,1,3.64,552.0,3.88,0,3.0,4.0,0.0,10.0,80300.0,3
26.0,1,3.99,26.0,3.09,4,4.0,0.0,1.0,10.0,65900.0,0
19.0,2,2.66,83.0,3.23,6,0.0,2.0,2.0,9.0,64200.0,0
23.0,1,2.76,173.0,3.87,4,3.0,7.0,2.0,3.0,61500.0,0
21.0,1,3.24,999.0,3.86,1,2.0,3.0,0.0,7.0,71600.0,2
21.0,1,3.44,685.0,3.14,3,2.0,8.0,1.0,8.0,41600.0,0
22.0,1,2.78,794.0,2.6,4,3.0,5.0,3.0,3.0,56200.0,2
29.0,0,3.81,70.0,3.99,5,2.0,9.0,5.0,6.0,41800.0,2
20.0,1,3.12,835.0,3.36,2,4.0,3.0,3.0,7.0,64000.0,0
18.0,0,2.9,6.0,2.82,5,1.0,3.0,0.0,4.0,45500.0,2
25.0,1,3.29,796.0,3.12,6,4.0,9.0,5.0,6.0,46600.0,0
22.0,1,3.91,195.0,2.83,5,4.0,4.0,0.0,7.0,25000.0,3
20.0,0,3.59,525.0,3.78,1,3.0,6.0,3.0,7.0,79900.0,0
27.0,1,2.08,63.0,2.96,3,4.0,6.0,1.0,1.0,31400.0,3
24.0,0,2.66,13.0,3.65,6,3.0,9.0,1.0,2.0,56400.0,2
24.0,1,2.94,761.0,3.68,3,0.0,6.0,4.0,1.0,59200.0,2
18.0,0,2.63,205.0,3.65,6,3.0,4.0,5.0,9.0,71200.0,0
29.0,1,3.4,897.0,3.44,0,3.0,8.0,0.0,7.0,42600.0,0
26.0,0,3.65,765.0,3.71,5,0.0,1.0,1.0,7.0,29600.0,0
19.0,1,3.46,40.0,2.77,0,1.0,7.0,3.0,3.0,64400.0,0
22.0,0,3.98,165.0,2.23,0,0.0,9.0,5.0,5.0,67400.0,0
22.0,1,2.55,31.0,3.68,1,3.0,7.0,3.0,2.0,55500.0,0
25.0,0,3.75,529.0,3.0,0,2.0,2.0,2.0,5.0,50700.0,0
25.0,1,3.53,649.0,2.25,1,3.0,4.0,1.0,8.0,49500.0,0
24.0,0,2.72,877.0,2.23,2,0.0,7.0,4.0,10.0,33400.0,1
24.0,1,3.47,832.0,2.32,0,3.0,9.0,4.0,3.0,25000.0,2
29.0,1,2.21,825.0,3.5,1,0.0,8.0,5.0,4.0,74900.0,3
28.0,0,3.58,909.0,3.42,6,4.0,6.0,0.0,8.0,50200.0,0
23.0,1,3.06,677.0,2.41,1,1.0,3.0,2.0,2.0,62300.0,0
23.0,1,2.58,398.0,3.69,4,1.0,3.0,5.0,1.0,44700.0,2
28.0,0,3.31,459.0,2.56,1,0.0,2.0,3.0,3.0,44700.0,3
26.0,2,3.28,793.0,3.59,5,1.0,7.0,3.0,2.0,43000.0,2
23.0,1,2.42,223.0,2.98,4,2.0,5.0,0.0,10.0,47100.0,2
29.0,0,2.06,634.0,3.46,6,2.0,9.0,4.0,2.0,66900.0,0
19.0,0,2.87,78.0,2.76,5,1.0,5.0,4.0,4.0,52000.0,1
19.0,1,3.14,825.0,2.69,1,0.0,9.0,3.0,6.0,75200.0,2
22.0,0,3.75,839.0,3.68,5,2.0,9.0,0.0,10.0,33000.0,0
21.0,0,3.86,600.0,2.07,6,1.0,8.0,5.0,10.0,47300.0,0
28.0,2,3.06,625.0,3.95,5,3.0,2.0,1.0,5.0,49200.0,0
19.0,1,3.51,612.0,3.3,4,2.0,3.0,5.0,4.0,60900.0,0
20.0,0,2.88,938.0,2.86,3,4.0,2.0,2.0,8.0,39500.0,2
24.0,1,3.49,938.0,3.26,0,2.0,2.0,4.0,5.0,67300.0,0
25.0,1,2.41,815.0,2.25,4,1.0,0.0,5.0,2.0,59500.0,0
29.0,1,2.74,884.0,3.03,2,1.0,9.0,4.0,4.0,74000.0,2
23.0,2,3.27,428.0,3.97,1,1.0,5.0,4.0,7.0,42400.0,0
28.0,0,2.04,425.0,2.47,5,0.0,8.0,1.0,4.0,25100.0,0
22.0,0,3.44,387.0,3.44,6,0.0,4.0,1.0,6.0,64500.0,2
18.0,0,3.67,239.0,2.87,0,3.0,9.0,5.0,2.0,66400.0,0
25.0,1,2.8,858.0,3.3,5,3.0,1.0,2.0,9.0,25000.0,0
20.0,1,2.9,623.0,2.41,1,2.0,9.0,4.0,4.0,58500.0,1
23.0,1,3.7,90.0,2.94,0,1.0,3.0,3.0,1.0,54700.0,2
20.0,1,3.55,385.0,3.96,3,3.0,5.0,4.0,3.0,41800.0,0
24.0,0,2.58,975.0,2.39,1,1.0,6.0,2.0,7.0,73300.0,2
24.0,0,2.65,139.0,3.27,5,2.0,6.0,5.0,10.0,43700.0,0
29.0,1,3.36,997.0,3.15,6,0.0,3.0,2.0,9.0,75500.0,0
26.0,1,3.13,647.0,3.13,3,3.0,9.0,3.0,6.0,64100.0,2
22.0,1,2.32,524.0,3.23,1,4.0,9.0,1.0,4.0,60800.0,0
25.0,1,2.62,244.0,3.0,0,4.0,4.0,3.0,2.0,57300.0,3
27.0,0,3.8,505.0,2.03,5,4.0,3.0,2.0,9.0,61000.0,0
27.0,0,3.38,422.0,3.8,3,4.0,9.0,3.0,8.0,41100.0,2
25.0,0,3.97,182.0,3.65,6,4.0,5.0,4.0,7.0,32100.0,0
18.0,1,3.53,195.0,2.35,1,4.0,6.0,2.0,2.0,75500.0,2
29.0,1,3.88,874.0,2.83,0,4.0,1.0,5.0,2.0,41500.0,0
22.0,1,2.43,634.0,3.54,5,3.0,9.0,1.0,8.0,46800.0,0
20.0,0,3.54,53.0,3.96,0,4.0,2.0,1.0,9.0,29900.0,3
18.0,0,2.04,986.0,3.9,4,4.0,7.0,3.0,9.0,59300.0,3
21.0,1,3.34,990.0,3.8,3,2.0,6.0,3.0,8.0,34100.0,3
25.0,0,2.94,928.0,2.32,5,3.0,0.0,3.0,1.0,56200.0,0
20.0,0,2.69,868.0,3.83,1,2.0,3.0,5.0,5.0,45100.0,2
27.0,0,3.72,685.0,3.76,4,1.0,4.0,4.0,7.0,53500.0,3
19.0,0,3.71,179.0,2.75,0,4.0,2.0,1.0,10.0,75300.0,0
28.0,0,2.04,293.0,2.79,3,0.0,3.0,2.0,6.0,33000.0,0
26.0,0,3.22,375.0,2.92,2,4.0,9.0,2.0,1.0,42300.0,0
27.0,1,2.74,59.0,3.31,5,4.0,9.0,1.0,10.0,38500.0,0
22.0,1,2.83,54.0,2.52,0,2.0,9.0,5.0,6.0,57400.0,3
24.0,1,3.66,914.0,2.05,3,1.0,6.0,3.0,4.0,56200.0,0
28.0,1,2.62,769.0,2.28,2,2.0,7.0,0.0,3.0,46800.0,0
28.0,0,3.89,245.0,2.88,5,3.0,8.0,3.0,4.0,67600.0,0
19.0,0,2.36,149.0,2.56,3,1.0,1.0,5.0,8.0,50400.0,2
26.0,1,3.33,796.0,3.53,0,1.0,3.0,1.0,6.0,40800.0,0
26.0,0,3.34,368.0,2.21,2,1.0,0.0,4.0,9.0,69800.0,0
21.0,1,2.5,16.0,3.83,5,2.0,2.0,3.0,5.0,46400.0,2
21.0,1,2.65,176.0,3.79,3,4.0,7.0,2.0,9.0,47500.0,2
23.0,1,3.67,540.0,3.82,1,4.0,6.0,4.0,4.0,48700.0,0
27.0,1,3.52,406.0,3.48,2,4.0,7.0,1.0,4.0,53400.0,1
27.0,1,2.66,467.0,2.21,3,4.0,5.0,0.0,6.0,67800.0,2
27.0,0,3.07,880.0,2.88,1,4.0,4.0,3.0,10.0,63400.0,2
23.0,1,2.12,129.0,2.26,2,3.0,9.0,4.0,7.0,59300.0,2
29.0,2,2.42,223.0,3.98,3,0.0,8.0,4.0,2.0,35500.0,0
18.0,1,2.97,884.0,2.67,0,1.0,4.0,2.0,4.0,49600.0,0
26.0,1,2.17,244.0,3.17,2,0.0,8.0,3.0,8.0,47900.0,3
19.0,1,3.69,426.0,3.56,2,3.0,3.0,0.0,9.0,58400.0,0
22.0,0,3.44,354.0,3.84,5,4.0,4.0,4.0,5.0,47100.0,3
26.0,1,3.89,750.0,3.51,1,3.0,0.0,2.0,6.0,71600.0,0
21.0,0,3.39,744.0,3.35,4,3.0,5.0,3.0,10.0,59700.0,0
28.0,0,3.88,326.0,2.93,5,0.0,2.0,3.0,7.0,58900.0,0
20.0,0,3.11,604.0,3.21,4,1.0,9.0,0.0,7.0,35300.0,2
24.0,0,3.2,3.0,2.19,3,2.0,1.0,2.0,3.0,39200.0,2
23.0,1,3.95,479.0,3.77,0,2.0,5.0,0.0,2.0,42100.0,0
25.0,1,3.28,976.0,3.09,1,1.0,0.0,4.0,10.0,50100.0,2
20.0,1,2.06,81.0,2.08,2,4.0,8.0,5.0,8.0,67900.0,0
22.0,0,3.45,44.0,3.84,4,3.0,4.0,1.0,9.0,38600.0,2
27.0,1,3.81,155.0,2.98,1,4.0,6.0,1.0,8.0,25700.0,2
21.0,1,3.59,947.0,3.74,1,3.0,9.0,0.0,8.0,71500.0,0
21.0,2,3.17,536.0,3.71,5,2.0,8.0,0.0,2.0,43100.0,2
21.0,1,3.34,916.0,3.63,1,1.0,8.0,5.0,4.0,49000.0,0
27.0,0,3.98,928.0,2.12,2,0.0,6.0,5.0,6.0,65100.0,3
25.0,0,2.18,99.0,2.49,5,0.0,3.0,5.0,8.0,67600.0,0
23.0,1,3.33,397.0,3.75,6,1.0,3.0,5.0,2.0,36300.0,0
20.0,1,2.57,880.0,3.8,1,2.0,6.0,1.0,8.0,54000.0,2
27.0,1,3.28,171.0,2.92,6,3.0,7.0,4.0,1.0,70900.0,2
22.0,0,3.22,148.0,2.88,4,0.0,6.0,5.0,6.0,50600.0,3
23.0,0,2.31,123.0,2.35,0,2.0,9.0,5.0,8.0,66600.0,0
22.0,0,2.41,112.0,3.94,5,1.0,3.0,0.0,8.0,52500.0,2
23.0,0,3.24,130.0,2.43,4,4.0,3.0,5.0,7.0,66500.0,0
25.0,0,2.26,68.0,2.38,5,2.0,7.0,4.0,7.0,70000.0,0
24.0,1,2.53,859.0,3.32,0,2.0,8.0,4.0,10.0,76000.0,2
22.0,1,3.67,828.0,2.49,0,4.0,6.0,2.0,9.0,57100.0,3
27.0,0,2.65,729.0,3.88,5,2.0,2.0,4.0,2.0,44100.0,3
23.0,1,2.98,900.0,2.02,4,0.0,9.0,5.0,1.0,54100.0,2
21.0,1,3.88,892.0,2.01,3,0.0,0.0,3.0,2.0,55000.0,2
29.0,0,2.45,608.0,3.01,2,0.0,4.0,5.0,3.0,50200.0,2
26.0,1,2.78,657.0,2.98,6,2.0,5.0,1.0,9.0,61000.0,2
21.0,0,3.21,897.0,2.33,3,2.0,8.0,1.0,10.0,58500.0,3
18.0,0,3.51,545.0,2.99,6,2.0,4.0,0.0,7.0,54300.0,0
24.0,1,3.8,286.0,2.82,5,1.0,0.0,0.0,5.0,83000.0,0
24.0,0,3.83,5.0,3.78,2,4.0,3.0,2.0,5.0,37800.0,2
21.0,1,3.55,118.0,2.02,5,2.0,1.0,5.0,6.0,55500.0,2
20.0,1,2.46,652.0,3.95,1,4.0,3.0,2.0,2.0,50100.0,2
25.0,1,2.05,230.0,3.25,5,3.0,6.0,3.0,1.0,25000.0,0
22.0,1,2.77,160.0,2.3,4,0.0,8.0,0.0,1.0,40600.0,0
27.0,0,2.28,294.0,2.09,3,1.0,2.0,1.0,3.0,28800.0,3
24.0,1,3.42,761.0,3.08,5,4.0,2.0,3.0,1.0,62500.0,0
21.0,1,3.32,785.0,2.47,2,0.0,3.0,0.0,9.0,31100.0,0
21.0,1,2.09,186.0,2.6,4,1.0,6.0,3.0,10.0,29400.0,0
25.0,0,3.67,877.0,2.49,3,0.0,5.0,5.0,5.0,46900.0,1
25.0,0,2.5,552.0,3.3,5,2.0,4.0,4.0,9.0,44800.0,0
19.0,1,2.86,224.0,3.11,0,2.0,3.0,4.0,5.0,44000.0,2
19.0,1,3.34,152.0,2.16,5,0.0,7.0,3.0,1.0,33700.0,2
20.0,1,2.86,140.0,3.05,3,1.0,3.0,0.0,7.0,63400.0,2
29.0,1,2.88,367.0,3.58,1,0.0,2.0,4.0,7.0,47400.0,0
29.0,0,2.13,128.0,2.16,1,3.0,6.0,4.0,4.0,64600.0,0
20.0,0,2.8,351.0,3.78,6,1.0,1.0,3.0,3.0,35200.0,3
18.0,1,3.53,147.0,3.16,3,1.0,3.0,4.0,1.0,40400.0,2
20.0,1,3.83,285.0,3.9,5,0.0,7.0,5.0,7.0,36900.0,0
23.0,1,2.83,469.0,2.3,0,4.0,3.0,1.0,5.0,49600.0,0
25.0,0,2.85,218.0,3.99,5,0.0,9.0,4.0,10.0,39900.0,0
29.0,1,3.41,436.0,3.29,1,4.0,6.0,5.0,1.0,66200.0,0
27.0,2,3.89,732.0,3.13,6,1.0,1.0,3.0,1.0,25000.0,2
23.0,0,2.53,145.0,3.03,5,2.0,4.0,4.0,3.0,75300.0,0
22.0,1,2.88,841.0,2.05,0,2.0,3.0,4.0,3.0,45500.0,3
21.0,0,3.59,277.0,3.88,0,0.0,8.0,2.0,2.0,38400.0,0
20.0,0,3.22,754.0,3.29,5,4.0,6.0,3.0,8.0,77600.0,2
21.0,0,2.22,60.0,2.18,0,0.0,8.0,3.0,8.0,48500.0,0
24.0,1,3.26,610.0,2.04,2,3.0,9.0,5.0,6.0,45500.0,0
18.0,1,2.37,843.0,2.1,1,0.0,6.0,2.0,5.0,40700.0,2
24.0,0,3.02,375.0,3.22,2,0.0,1.0,2.0,6.0,46000.0,0
18.0,0,3.06,404.0,3.23,2,0.0,1.0,5.0,1.0,57300.0,2
19.0,0,3.75,881.0,3.0,1,0.0,1.0,1.0,2.0,57800.0,2
21.0,0,2.92,693.0,2.61,3,4.0,4.0,4.0,7.0,32100.0,0
18.0,0,2.56,114.0,3.06,4,4.0,0.0,0.0,1.0,32500.0,0
28.0,0,2.46,495.0,3.03,6,4.0,6.0,0.0,8.0,65400.0,0
29.0,1,3.75,615.0,2.04,5,3.0,1.0,2.0,3.0,42100.0,2
28.0,0,2.34,336.0,2.56,4,3.0,3.0,3.0,4.0,49100.0,0
28.0,0,2.85,831.0,2.11,4,0.0,8.0,3.0,7.0,51800.0,3
26.0,0,2.37,569.0,3.8,4,4.0,7.0,5.0,10.0,72000.0,2
29.0,0,3.55,285.0,3.45,4,3.0,9.0,1.0,7.0,69800.0,0
23.0,1,2.95,129.0,3.99,1,2.0,1.0,0.0,2.0,55100.0,3
18.0,0,2.7,892.0,2.6,4,0.0,3.0,5.0,5.0,39900.0,3
18.0,0,2.72,978.0,3.76,6,1.0,3.0,5.0,8.0,84700.0,0
23.0,1,3.7,315.0,3.21,5,4.0,1.0,3.0,9.0,60500.0,0
21.0,1,3.11,960.0,2.91,3,0.0,1.0,1.0,5.0,70500.0,2
21.0,1,3.44,598.0,2.45,1,0.0,4.0,1.0,2.0,46400.0,1
28.0,1,3.79,712.0,3.48,4,1.0,3.0,2.0,4.0,32700.0,3
23.0,1,3.8,71.0,3.81,0,2.0,7.0,0.0,5.0,57600.0,0
29.0,1,2.66,345.0,2.47,5,3.0,3.0,1.0,6.0,50300.0,2
28.0,0,3.9,990.0,2.35,1,3.0,7.0,1.0,6.0,74800.0,2
